MOP	language	text	length	rating_list	mean_rating
MOP4	ja	Se requiere que dichos fracasos para alcanzar la entidad perfecto para desarrollar el arma perfecta , no desalentar Van Roekel .	19	4, 1, 1, 2, 1, 1, 2, 2, 2, 1, 3, 2	1.83333333333
MOP4	ja	Meisel ha estado atrayendo la atención como un promotor y descubridor de la supermodelo muchos .	15	3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 3, 2, 3	2.14285714286
MOP4	ja	Por lo tanto , voy a dejar una sensación de tanto el concepto de experiencia .	14	3, 2, 2, 1, 1, 2, 2, 3, 2, 1, 2, 2, 1	1.84615384615
MOP4	ja	Está decorado ciudad entre unos pocos kilómetros y el valle de la playa en Costa del 8 ligeramente .	18	2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1	1.30769230769
MOP4	ja	Se realizó una investigación secundaria de su moderno laboratorio de idiomas , y se graduó en 1989 .	16	2, 2, 4, 3, 3, 3, 2, 2, 2, 4, 3, 3, 2, 2	2.64285714286
MOP4	ja	Después de Olivenza y 29 soldados de artillería y 8000 y el asedio de los dos, 1657 , conquistó la ciudad de Portugal .	22	3, 2, 2, 1, 1, 3, 1, 1, 2, 1, 2, 2, 2, 2	1.78571428571
MOP4	ja	Soporte documental , los datos estarán de acuerdo Rodríguez y Carranza .	10	2, 2, 2, 1, 1, 3, 1, 3, 2, 1, 2, 3, 2, 1	1.85714285714
MOP4	ja	Al año siguiente , participó en la banda sonora de la comedia " swing" como actor .	14	3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4	3.85714285714
MOP4	ja	De Alemania como " Kugel " cocinar la misma es " babka " Bielorrusia patata .	11	2, 1, 1, 2, 3, 2, 2, 1, 1, 1, 2, 1, 1	1.53846153846
MOP4	ja	Es contradistinta ( basado en cada mitad del total) de la Nueva Castilla Castilla la Vieja en el nombre de la tierra al sur de Castilla .	25	3, 2, 2, 2, 2, 1, 2, 3, 3, 1, 3, 3, 2	2.23076923077
MOP4	ja	Era un corredor - España , una vez en el año 1957 tras el Gran Maestro Arturo Pomar Salamanca .	17	3, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 3, 2, 1	1.66666666667
MOP4	ja	Galardonado con el juego " el día SportsNet Premio de Soriano " de Comcast .	12	3, 4, 2, 4, 4, 3, 2, 1, 4, 2, 1, 2, 3, 3, 2	2.66666666667
MOP4	ja	En el sur , es posible determinar es más difícil .	9	2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 3, 1, 2, 2, 3, 2	1.625
MOP4	ja	Habrá 11 jugadores en el campo en todo momento .	9	3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1	3.66666666667
MOP4	ja	Es el trabajo del taller de Zaragoza Nogués .	8	3, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3	3.69230769231
MOP4	ja	Defensa Losantos ha anunciado la impugnación del laudo .	8	2, 2, 2, 4, 3, 4, 2, 3, 3, 4, 2, 3, 4	2.92307692308
MOP4	ja	El (abril de 2001 1930/18 ) René Dahinden , fue un famoso zoólogo que se centra en el Bigfoot del estudio .	18	3, 1, 1, 1, 1, 1, 1, 3, 2, 3, 2, 3, 1, 1, 2	1.73333333333
MOP4	es	La Corporación de Grabación de Medio dio un giro en 1995 como Quantegy Inc. , y es actualmente conocida como Quantegy Recording Solutions .	22	4, 3, 4, 2, 4, 3, 3, 3, 4, 4, 2, 3, 2, 4, 3	3.2
MOP4	es	El Bolívar es de las zonas de Colombia más afectadas .	10	2, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 2, 3, 1	3.21428571429
MOP4	es	Por los servicios prestados , el Papa le concedió la encomienda de la Orden de San Gregorio y en España , la de Carlos III .	23	3, 3, 4, 3, 4, 3, 4, 4, 4, 3, 3, 3, 2, 3	3.28571428571
MOP4	es	Su piloto , Benjamin Grimm , ha recibido las propiedades de la roca , y su cuerpo ahora , enorme , ha tomado una apariencia rocosa de color naranja .	24	4, 3, 2, 3, 2, 1, 4, 1, 3, 4, 4, 1, 4, 1	2.64285714286
MOP4	es	Según el censo de 2010 , había 239 personas residiendo en el municipio de Howard .	14	3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3	3.85714285714
MOP4	es	No se utilizaron efectos especiales de maquillaje , excepto en una breve escena al final de la película .	17	3, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4	3.86666666667
MOP4	es	Los machos pueden llegar alcanzar los 7 ,9 cm de longitud total .	11	2, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4	3.73333333333
MOP4	es	El propósito de un hackspace es concentrar recursos y conocimiento para fomentar la investigación y el desarrollo .	17	3, 3, 4, 4, 4, 4, 4, 2, 4, 3, 4, 4, 4, 3, 4, 3	3.5625
MOP4	es	Actualmente , todo el trabajo del grupo se ha centrado en esta compañía y ha dejado de actuar como grupo .	19	4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 4, 3, 3, 3	3.64285714286
MOP4	es	El único álbum de aquel sello , It Takes a Nation of Suckers to Let Us In por Resident Alien , nunca fue oficialmente sacado a la venta .	24	3, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 3, 4	3.73333333333
MOP4	es	Los misterios dolorosos son parte de la oración católica del Rosario .	11	3, 3, 4, 4, 3, 4, 4, 4, 4, 4, 2, 4, 4	3.61538461538
MOP4	es	En agosto de 2011 , vuelve a la Argentina para jugar en el Club Atlético Chacarita Juniors y en enero de 2012 pasó Patronato de Paraná .	25	2, 3, 2, 4, 4, 3, 3, 3, 4, 2, 3, 3, 3, 2, 3, 3	2.9375
MOP4	es	Congreso Constitucional del Estado Libre y Soberano de México lo declaró "ciudadano del Estado de México" .	15	4, 4, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 2	3.26666666667
MOP4	es	El municipio de Kimberly (en inglés: "Kimberly Township") es un municipio ubicado en el condado de Aitkin en el estado estadounidense de Minnesota .	21	4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4	3.83333333333
MOP4	es	Formuló el ámbito general de las operaciones y fue la inspiración para la organización en general .	15	4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 3, 4	3.8125
MOP4	es	Estas radiaciones se distinguen por sus diferentes longitudes de onda .	10	3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4	3.85714285714
MOP4	es	Riyo ganó el título durante la gala de Miss Universo 2007 , celebrado en México , D.F. , el 28 de mayo de 2007 .	21	3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4	3.8
MOP4	es	Realizan una gira de un año antes de regresar al estudio .	11	3, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 3	3.73333333333
MOP4	es	Con 12 goles Heynckes fue máximo goleador de la competición .	10	2, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 3	3.64285714286
MOP4	es	En 1888 Ignacio Escobar , nuevo proprietario del citado periódico , lo vende al Gobierno Italiano , que instala su embajada en el edificio .	21	2, 4, 4, 3, 4, 4, 4, 2, 4, 2, 3, 3, 2	3.15384615385
MOP4	es	Subrayan la relación entre las características personales de un individuo con su selección de una ocupación .	16	3, 4, 4, 4, 3, 4, 4, 4, 4, 3, 3, 4, 3, 3, 2	3.46666666667
MOP4	es	El Sporting Clube Campomaiorense es un club de fútbol de Portugal de la ciudad de Campo Maior , en el distrito de Portalegre .	22	3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3	3.8
MOP4	es	Fue vicario de la Vicaría de la Solidaridad entre 1976 y 1979 .	12	2, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4	3.75
MOP4	es	La Plaza de las Angustias es una plaza histórica de extramuros situada en Jerez de la Frontera (Andalucía , España) .	18	3, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4	3.73333333333
MOP4	es	De la persistencia de los artífices y maestros arquitectos islámicos procede , según todos los indicios , la riqueza del mudéjar aragonés , hoy Patrimonio de la Humanidad .	25	3, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 3, 3, 4	3.66666666667
MOP4	es	El codo de Jones rompió la cara de Vera en tres partes .	12	2, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4	3.78571428571
MOP4	es	"Intervención como Ministro de Estado para la Producción Básica , en Foro Económico .	11	3, 1, 4, 4, 3, 3, 4, 3, 1, 2, 4, 3, 2, 3, 2	2.8
MOP4	es	Fue la canción número 14 más tocada del año 2008 en el Hit de radio contemporáneo cristiano .	17	3, 3, 3, 4, 3, 4, 3, 3, 4, 3, 4, 3, 4, 4, 3	3.4
MOP4	es	La administración de ω-3 a ω-6 de 3:1 a perros con heridas cutáneas sanan sus lesiones con considerablemente menos síntomas y signos inflamatorios , como edema .	23	3, 1, 1, 1, 2, 3, 3, 1, 2, 1, 3, 1, 1	1.76923076923
MOP4	es	Cambiaron su nombre en 1993 por el que usan actualmente .	10	4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 3	3.78571428571
MOP4	es	El duque era nieto , por parte de madre (Isabel de Borja) de San Francisco de Borja (III General de la Compañía de Jesús) .	21	3, 4, 4, 4, 3, 4, 4, 4, 3, 3, 4, 4, 4, 4	3.71428571429
MOP4	es	Del total de la población el 0% eran hispanos o latinos de cualquier raza .	14	2, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4	3.64285714286
MOP4	es	Diwaniya (o Al Diwaniyah) es la capital de la provincia iraquí de Al Qadisyah .	13	3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.92857142857
MOP4	es	Ingresó en la carrera militar de joven y obtuvo el grado de coronel .	13	3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 3, 3	3.66666666667
MOP4	es	Del total de la población el 1.69% eran hispanos o latinos de cualquier raza .	14	3, 4, 4, 4, 3, 4, 4, 1, 4, 4, 4, 4	3.58333333333
MOP4	es	Tanto Sam Prekop como Archer Prewitt , miembros del grupo , han lanzado discos como solistas .	14	3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4	3.85714285714
MOP4	es	La política monetaria ha sido uno de los problemas más grandes dentro de las relaciones entre Estados Unidos y China en la última década .	23	3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.92857142857
MOP4	es	En 1816 fue utilizado para instalar las oficinas de la Real Hacienda .	12	3, 4, 4, 3, 3, 4, 4, 4, 2, 4, 4, 4, 4, 3	3.57142857143
MOP4	es	La Suite consiste de dos herramientas: Bizagi Studio , el módulo de construcción , y Bizagi BPM Server para ejecución y control .	20	3, 3, 4, 4, 4, 3, 4, 4, 3, 1, 3, 4, 3	3.30769230769
MOP4	es	El gres del Ordovícico y los esquistos del silúrico se deslizaron , entonces , hacia los pliegues geosinclinales (partes deprimidas) .	17	3, 1, 4, 3, 1, 4, 2, 2, 3, 4, 4, 3, 2, 2, 2	2.66666666667
MOP4	es	La autopista del Oeste es una de las cuatro autopistas principales de Belice .	13	4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 2	3.78571428571
MOP4	es	Jiandi lo tomó y lo puso en su boca , pero lo tragó por descuido .	14	4, 4, 4, 4, 4, 4, 3, 2, 4, 4, 4, 2	3.58333333333
MOP4	es	Es también uno de los distritos de negocios de Shanghái .	10	2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4	3.8
MOP4	es	Añade , es útil contra la fiebre , para purificar la garganta y el pecho .	12	3, 1, 2, 3, 4, 4, 4, 3, 4, 3, 3, 4, 4	3.23076923077
MOP4	es	Si dos o más países igualan en medallas , aparecen en orden alfabético .	12	3, 4, 4, 4, 3, 4, 3, 3, 4, 4, 4, 4, 4, 4	3.71428571429
MOP4	es	Fue un futbolista que jugó durante toda su carrera para el Mamelodi Sundowns FC .	14	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3	3.78571428571
MOP4	es	" 'Honda Canadá'" es la división canadiense de Honda Motor Company .	9	2, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.8
MOP4	es	Nada más acabar la carrera se instaló en Bilbao , donde ha desarrollado casi toda su trayectoria periodística , entrando a trabajar en la desaparecida “Gaceta del Norte” .	25	2, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 3	3.6
MOP4	es	Watson describió el Finale como una enfática y orgánica afirmación del La mayor frente a sus relativos napolitanos .	18	2, 2, 3, 2, 4, 2, 3, 2, 1, 3, 1, 1, 2, 1, 4, 2	2.1875
MOP4	es	En 1990 , Ruidera se independizó de Argamasilla de Alba , constituyéndose en municipio .	12	3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.85714285714
MOP4	es	Hace años este canal fue construido por opciones de regadío de parcelas o sitios eriazos cercanos , pero dejó de funcionar , ya que era muy hondo .	25	3, 3, 2, 4, 3, 3, 4, 1, 3, 1, 1, 3, 2, 2	2.5
MOP4	es	En 1934 hizo promulgar una nueva constitución de carácter presidencialista que tuvo vigencia plena hasta 1942 .	16	3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3	3.8
MOP4	es	En el año 2001 , dada la destrucción de Southtown , regresa a la lucha junto a su equipo y es derrotado por el grupo de K' .	25	3, 3, 4, 4, 2, 2, 4, 1, 4, 4, 4, 3, 4, 4, 4, 1	3.1875
MOP4	es	El municipio de Marion (en inglés: "Marion Township") es un municipio ubicado en el condado de Hocking en el estado estadounidense de Ohio .	21	2, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4	3.71428571429
MOP4	es	Ella adoptó su nombre teatral , Jackie Mabley , a partir del de un antiguo amigo .	14	3, 4, 4, 3, 3, 3, 4, 4, 4, 4, 2, 2, 4, 4, 4	3.46666666667
MOP4	es	La ciudad creció hacia el oeste y el sur , con la ciudadela como centro administrativo .	15	3, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 4, 2	3.64285714286
MOP4	es	Fue ascendido al grado de general por su legislatura .	9	3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4	3.73333333333
MOP4	es	La violencia se manifestó en Cronulla inicialmente y luego se extendió a otros suburbios de sudeste de Sídney .	18	3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4	3.85714285714
MOP4	es	Es una especie de piedra filosofal basada en el virus Progenitor y Las plagas con un ADN selectivo"" .	18	4, 3, 1, 3, 4, 3, 4, 4, 4, 3, 4, 3, 3, 3, 1	3.13333333333
MOP4	es	Este movimiento se ha dicho que limpia el camino para otros bancos europeos para entrar en el lucrativo mercado italiano .	20	3, 4, 4, 4, 4, 4, 4, 3, 2, 4, 4, 3, 4, 4, 2	3.53333333333
MOP4	es	El alimento debe «sellarse» por todos sus lados , quedando completamente aislado por su fina corteza .	14	3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 1, 1, 3, 4	3.28571428571
MOP4	es	Era recomendable para un samurai visitando diferentes provincias que sea acompañado por un sirviente , para servirle como testigo .	18	3, 2, 4, 4, 3, 4, 3, 3, 4, 4, 4, 3, 3, 2	3.28571428571
MOP4	es	Ha habido intención por Skywest Airlines de programar un vuelo que lo comunique con el aeropuerto de Perth durante el verano .	21	3, 4, 4, 4, 3, 3, 4, 4, 3, 4, 4, 3, 2, 4	3.5
MOP4	es	Sallis logrado un gran éxito cuando , en 1989 , expresó Wallace , el inventor excéntrico en Aardman Animations Wallace y Gromit: A Grand Day salida .	22	3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, 1	1.5
MOP4	es	Nació en el año 1787 de la Tercera Edad del Sol y es hijo del rey Calimehtar .	17	3, 2, 4, 1, 3, 4, 3, 4, 4, 3, 4, 4, 4, 3	3.28571428571
MOP4	es	Prionispa sinica es una especie de insecto coleóptero de la familia Chrysomelidae .	12	3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4	3.85714285714
MOP4	es	Preconizado Obispo de Chilapa el 7 de abril de 1876 , fue consagrado en la Basílica de Guadalupe de México el 25 de junio de 1876 .	25	3, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 4, 3, 2	3.5
MOP4	es	Retirada futbolística de Jesús Gracia Romero “Cani” , jugador que más partidos ha disputado con la elástica minera .	16	4, 3, 2, 3, 3, 1, 3, 3, 3, 3, 3, 1, 3, 4, 1	2.66666666667
MOP4	es	En 1992 , Ella Fitzgerald ofreció un concierto en el Radio City Music Hall para conseguir más financiamiento .	17	3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.91666666667
MOP4	es	Cossío actuó en la película "No se lo digas a nadie" , en 1998 .	12	4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3, 2, 4	3.66666666667
MOP4	es	En el hospital se dedicaba a cantar boleros , leer novelas y también hizo obras teatrales .	15	4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4	3.78571428571
MOP4	es	Cuando Daniel Passarella , una de sus guías en el fútbol , se hizo cargo del equipo nacional , lo confirmó como reemplazante de Maradona con la camiseta "10" .	25	2, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 2, 4, 4	3.57142857143
MOP4	es	Al año siguiente en 1976 , se le concedió el Premio de la Paz del Comercio Librero Alemán , concedido durante la Feria del libro de Fráncfort .	25	3, 4, 4, 4, 4, 4, 3, 3, 2, 3, 2	3.27272727273
MOP4	es	Como tantas otras tradiciones en el estado Vargas se conmemora la fiesta de San José el 19 de marzo .	19	3, 4, 4, 4, 4, 4, 4, 4, 4, 2, 3, 2, 4, 3, 3, 1	3.3125
MOP4	es	Por todo ello , llegó a ostentar la Presidencia del Grupo de Exportadores de Aceitunas .	14	3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4	3.85714285714
MOP4	es	El día 23 , San Julián y Bracho depusieron las armas en San Luis de la Paz .	16	3, 4, 4, 4, 3, 4, 3, 4, 3, 4, 4, 4	3.66666666667
MOP4	es	Los hombres tenían unos ingresos medios de $30 ,274 frente a los $24 ,118 para las mujeres .	13	3, 4, 4, 4, 3, 3, 4, 4, 3, 4, 4, 4, 3, 3	3.57142857143
MOP4	es	Jackson utilizaría un coro de evangelio otra vez varios años después en su hit "Will You Be There" .	17	4, 3, 4, 2, 3, 4, 3, 3, 2, 4, 4, 4, 4, 2, 3	3.26666666667
MOP4	es	En Mexicali existen muchos y variados estilos de Taekwondo .	9	2, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4	3.76923076923
MOP4	es	Su población estimada en 2010 por el Instituto Brasilero de Geografía y Estadística (IBGE) era de 5 508 habitantes .	18	3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 3, 4, 2	3.66666666667
MOP4	es	Las empresas hulleras pequeñas cerraron y las grandes redujeron el tamaño de sus divisiones hulleras .	15	4, 4, 3, 4, 4, 4, 3, 3, 4, 3, 3, 4, 4, 4, 4	3.66666666667
MOP4	es	Es originaria del sur y oeste de Europa hasta el suroestede Inglaterra , Macaronesia , norte de África y suroeste de Asia .	19	3, 4, 3, 3, 2, 2, 4, 4, 4, 3, 3, 2, 3	3.07692307692
MOP4	es	Descienden por unos túneles estrechos y al final encuentran el dispositivo oculto en una cámara sellada .	16	3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4	3.85714285714
MOP4	es	Viajó frecuentemente a Badajoz , a los pueblos de Toledo y a Madrid , y estuvo una vez en París .	18	2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 3	3.71428571429
MOP4	es	Están escritos en forma de rima y algunos poemas están ilustrados con xilografías .	13	4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4	3.84615384615
MOP4	es	Tales fracasos no desalentaban a Van Roekel , en busca de lograr la entidad perfecta para desarrollar el arma perfecta .	19	4, 2, 3, 4, 2, 2, 4, 3, 4, 4, 3, 3, 4, 3, 2, 4	3.1875
MOP4	es	Meisel es señalado como el descubridor o promotor de muchas supermodelos .	11	3, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4	3.8
MOP4	es	Es una ciudad interior situada entre un valle y a muy pocos kilómetros , tan solo ocho , de las playas de la Costa del Azahar .	24	3, 4, 4, 3, 4, 2, 4, 3, 3, 3, 4, 2, 3, 3, 3, 3	3.1875
MOP4	es	Se cree que cuando los españoles trajeron el Alquerque a las Américas , el tablero de éste se adaptó para este juego .	20	3, 3, 3, 4, 4, 4, 3, 4, 3, 4, 3, 3, 4, 4, 1	3.33333333333
MOP4	es	Sweet & Coffee vende café elaborado , otras bebidas calientes y frías , dulces y postres , así como su propia marca de café para elaborar .	22	3, 3, 3, 1, 4, 2, 4, 4, 4, 4, 4, 4, 3, 4	3.35714285714
MOP4	es	Al año siguiente participa como actriz y en la banda sonora de la comedia "Swing" .	14	4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 2, 2	3.57142857143
MOP4	es	Florece a finales de otoño o principios de invierno .	9	4, 3, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.78571428571
MOP4	es	Ustanak posee mejoras cibernéticas , incluyendo un brazo largo mecánico capaz de agarrar a los seres humanos .	16	3, 4, 4, 4, 4, 4, 4, 3, 3, 3, 4, 3	3.58333333333
MOP4	es	Son platos parecidos el "kugel" alemán y el "babka" de patata bielorruso .	10	3, 2, 4, 3, 4, 4, 4, 4, 3, 3, 3, 4, 2, 4, 4	3.4
MOP4	es	Así , participó junto con Alateo en la batalla de Adrianópolis en el 378 .	13	3, 4, 2, 3, 4, 4, 4, 3, 4, 4, 3, 4, 2	3.38461538462
MOP4	es	del 8 de diciembre según la hora estándar japonesa , marcada por los buques de la "Kido Butai") , con el ataque a Kaneohe .	21	2, 3, 3, 2, 2, 3, 2, 4, 2, 1, 2, 3, 1, 1	2.21428571429
MOP4	es	Comcast Sportsnet galardonó a Soriano con el premio "La Jugada del Día" .	11	4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4	3.86666666667
MOP4	es	Siempre habrá 11 jugardores en el terreno de juego .	9	3, 4, 4, 2, 3, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4	3.53333333333
MOP4	es	Decidió dejar los tres trabajos y trabajar a tiempo completo abriendo una galeria de arte con un amigo .	18	2, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4	3.64285714286
MOP4	es	Los motivos más escogidos eran paisajes , atardeceres , amanecidas y esculturas .	10	3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 3	3.75
MOP4	no	Bolívar es las zonas más afectadas en Colombia .	8	3, 1, 3, 3, 3, 4, 3, 1, 3, 3, 2, 2, 2, 3	2.57142857143
MOP4	no	Para los servicios prestados, el Papa le dio a cargo de la Orden de San Gregorio y España , Carlos III .	20	4, 2, 3, 3, 2, 2, 1, 2, 1, 2, 1, 3, 2, 3	2.21428571429
MOP4	no	No hay efectos especiales se utilizan , excepto durante un corto escena al final de la película .	16	2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 4, 1, 2	1.71428571429
MOP4	no	Los machos pueden llegar a 7,9 cm de longitud total .	10	2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3	3.71428571429
MOP4	no	Este asalto marcó el comienzo de la campaña para integrar el Tíbet Beijing en la República Popular de China .	19	3, 4, 3, 4, 4, 3, 3, 4, 2, 4, 2, 3	3.25
MOP4	no	Su dulce aroma que recuerda al heno recién cortado , por lo que se han utilizado desde 1882 como la esencia de algunos perfumes .	23	2, 4, 4, 3, 3, 2, 3, 4, 3, 3, 4, 4, 4, 4, 3	3.33333333333
MOP4	no	El propósito de un espacio truco es concentrar los recursos y la experiencia para avanzar en la investigación y el desarrollo .	21	2, 4, 2, 3, 2, 3, 3, 4, 3, 1, 1, 3, 3, 3, 2, 2	2.5625
MOP4	no	El ingreso per cápita para la ciudad era $ 24.441 .	9	2, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3, 4, 3, 3, 3	3.4
MOP4	no	Allí encontramos los restos de fauna del Pleistoceno .	8	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP4	no	Congreso Constitucional del Estado Libre y soberano de México declaró " ciudadano del Estado de México. "	15	2, 1, 3, 2, 3, 3, 3, 3, 4, 4, 4, 1, 3, 2	2.71428571429
MOP4	no	Kimberly Township ( en Inglés : " Kimberly Township" ) es un municipio en el condado de Aitkin en el Estado de Minnesota .	19	4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 1, 3	3.64285714286
MOP4	no	Estos rayos se distinguen por sus diferentes longitudes de onda .	10	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP4	no	Riyo ganó el título durante la gala de Miss Universo 2007 , que se celebró en la Ciudad de México el 28 de mayo de 2007 .	25	3, 3, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4	3.76923076923
MOP4	no	A principios de 2008 producido una edición de la poesía completa de Rubén Darío .	14	2, 2, 2, 2, 2, 2, 3, 3, 1, 2, 3, 4, 1, 3	2.28571428571
MOP4	no	Población total de 1.78 % eran hispanos o latinos de cualquier raza .	11	2, 3, 4, 2, 3, 3, 4, 3, 2, 3, 2, 3, 3, 3, 3	2.86666666667
MOP4	no	En 1888 , Ignacio Escobar , el periódico dijo que el nuevo propietario, para vender al gobierno italiano , que estableció su edificio de la embajada .	23	1, 4, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1	1.46666666667
MOP4	no	Hacer hincapié en la relación entre las características personales de una persona con su elección de una profesión .	18	3, 4, 4, 3, 4, 4, 2, 3, 4, 3, 3, 4, 4, 4	3.5
MOP4	no	En invierno , era común que la gente se derriten nieve para hidratarse .	12	3, 2, 2, 3, 2, 2, 3, 2, 2, 1, 1, 2, 1, 1, 3, 2	2.0
MOP4	no	En nuestro escritor vivió Colonia Emma Godoy Notas .	8	4, 2, 1, 3, 1, 3, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1	1.6875
MOP4	no	Localmente abundante en la historia de la selva tropical en suelos de pizarra (200-1000 m ) .	14	3, 2, 3, 3, 3, 2, 3, 3, 2, 1, 3, 1, 3, 2	2.42857142857
MOP4	no	Continuación de arquitectos y arquitectos profesores islámicos , posiblemente, según todos los indicios , la riqueza del mudéjar aragonés , declarado Patrimonio de la Humanidad .	22	2, 1, 1, 1, 3, 3, 1, 1, 2, 4, 3, 1, 3, 1, 1, 2	1.875
MOP4	no	Codo Jones rompió la cara de Vera en tres partes .	10	3, 2, 1, 4, 4, 3, 3, 2, 4, 4, 4, 2, 2, 4, 4, 1	2.9375
